Result of replaying ML3.tpn on Process 28 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
76,"instance_433",1,Yes,"346,00","24,00","346,00","0,36","346,00","364,00","470,00","0,36","67,00","0,31","502,00","0,31",[L/M]A|[L]J|[L]F|[L]Z|[L]D|[L]D|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[M-REAL]V|[L]AA|[L]I|[L]AM|[L/M]W|[L]L|[L]S|[L]Y|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]AC|[L/M]AJ|[M-REAL]AL|[L/M]AE|[L]V|[L]AB|[L]V|[L/M]AK|[L/M]AG|[L/M]AO|[L]X|[L]C|[L]P|[L/M]AJ|[M-REAL]AL|[L]S|[L/M]AF|[L]O|[L]U|[L]B|[L/M]AK|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[L]G|[L]M|[L/M]O|[M-REAL]S|[M-REAL]V|[L]AM|[L]E|[L/M]W|[L/M]U|[L]H|[L]N|[L/M]T|[L]K|[L]AD|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
77,"instance_77",1,Yes,"280,00","26,00","280,00","0,39","280,00","217,00","400,00","0,39","66,00","0,35","432,00","0,35",[M-REAL]A|[L]AG|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[L]P|[L/M]V|[L]AJ|[L]S|[L]AA|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]Z|[L]W|[L/M]AC|[M-REAL]AJ|[L/M]AN|[M-REAL]AE|[L]A|[L/M]AK|[M-REAL]AG|[M-INVI]t36t29|[M-REAL]AF|[M-INVI]t31t29|[L/M]AD|[L]X|[L/M]C|[M-INVI]t2t14|[L]AB|[L/M]O|[L]P|[L/M]S|[M-REAL]W|[M-REAL]V|[L]D|[L/M]U|[L/M]T|[L]U|[L/M]P|[M-REAL]X|[M-REAL]AB|[M-REAL]Z|[M-REAL]AA|[M-REAL]Y|[L]V|[L]U|[L]AE|[L/M]O|[L]AF|[L/M]S|[M-REAL]U|[L]O|[L/M]V|[L]D|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]Y|[L/M]B
78,"instance_463",1,Yes,"322,00","23,00","322,00","0,35","322,00","330,00","440,00","0,35","66,00","0,32","472,00","0,32",[L/M]A|[L]L|[L]U|[L]AC|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[L]AJ|[L]AD|[L/M]X|[M-REAL]AB|[L/M]Z|[L]C|[L]O|[L/M]AA|[L]H|[L/M]Y|[M-REAL]O|[L]AM|[L/M]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L]AK|[L/M]D|[M-REAL]AC|[L/M]AJ|[M-REAL]AL|[L]J|[L]W|[L]E|[L/M]AE|[M-REAL]AG|[L]V|[L/M]AK|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]J|[L]AG|[L]O|[L]T|[L]AM|[L]R|[L/M]I|[M-REAL]H|[L]AB|[L]P|[L/M]K|[L]G|[L/M]M|[L/M]N|[M-REAL]L|[L]P|[L]S|[L]AO|[L/M]F|[L/M]D|[L/M]B
79,"instance_281",1,Yes,"280,00","26,00","280,00","0,39","280,00","201,00","400,00","0,39","66,00","0,35","432,00","0,35",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L]D|[L]U|[L/M]O|[L/M]S|[M-REAL]U|[L]Y|[L]C|[L/M]V|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]B|[L]V|[L/M]AC|[M-REAL]AJ|[L]D|[L/M]AL|[L]O|[L/M]AE|[L/M]AG|[M-REAL]AF|[M-INVI]t31t29|[M-REAL]AK|[M-INVI]t36t29|[L]W|[L]X|[L/M]AD|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]U|[L/M]V|[L]P|[L]S|[L/M]W|[L/M]T|[M-REAL]P|[M-REAL]X|[L]AF|[L/M]Z|[L/M]AA|[L/M]AB|[M-REAL]Y|[M-REAL]O|[L]AJ|[L/M]S|[M-REAL]W|[M-REAL]V|[L]AK|[L/M]U|[L]P|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]C|[L]A|[L]U|[L]T
80,"instance_169",1,Yes,"262,00","31,00","262,00","0,48","262,00","381,00","480,00","0,48","65,00","0,49","512,00","0,49",[L/M]A|[L]S|[L]D|[L/M]C|[M-INVI]t2t14|[L/M]O|[L/M]S|[M-REAL]R|[L/M]P|[M-REAL]X|[M-REAL]AA|[L]J|[L/M]Z|[L/M]AB|[M-REAL]Y|[L]AJ|[L]R|[L/M]O|[M-REAL]S|[L/M]W|[L]AK|[L/M]U|[L/M]V|[L/M]T|[L]AD|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[L]K|[L]H|[L/M]AJ|[L/M]AE|[L/M]AN|[L/M]AK|[M-INVI]t36t29|[L]B|[L/M]AH|[L]AO|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[L/M]E|[M-REAL]K|[L]AM|[L]AN|[L/M]M|[L]AJ|[L/M]G|[M-REAL]J|[L]AK|[L]AO|[L]C|[L]AA|[L]Y|[L/M]I|[M-REAL]H|[L]X|[L]AC|[L/M]N|[L/M]L|[L/M]F|[L/M]D|[M-REAL]B
81,"instance_92",1,Yes,"266,00","27,00","266,00","0,42","266,00","155,00","440,00","0,42","65,00","0,44","472,00","0,44",[M-REAL]A|[L]X|[L/M]C|[M-INVI]t2t14|[L]W|[L]AA|[L/M]O|[M-REAL]S|[L]Y|[L]AB|[L/M]U|[L]X|[L]T|[L]V|[L/M]W|[L/M]V|[L]Z|[L/M]T|[M-REAL]P|[M-REAL]X|[L/M]AB|[M-REAL]AA|[L]S|[L/M]Z|[L/M]Y|[M-REAL]O|[M-REAL]S|[L]T|[L/M]R|[M-REAL]P|[L]D|[L/M]X|[M-REAL]Z|[M-REAL]AB|[L]S|[L/M]AA|[M-REAL]Y|[L/M]O|[L/M]S|[M-REAL]V|[M-REAL]W|[L/M]U|[M-REAL]T|[L]S|[L/M]P|[M-REAL]X|[L]P|[L]V|[L]A|[L/M]Z|[L/M]AA|[L]P|[L/M]AB|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]V|[L]O|[L/M]U|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
82,"instance_55",1,Yes,"284,00","27,00","284,00","0,42","284,00","209,00","470,00","0,42","65,00","0,43","502,00","0,43",[M-REAL]A|[L]T|[L]T|[L]Z|[L/M]C|[M-INVI]t2t14|[L]W|[L/M]O|[L]W|[L/M]S|[M-REAL]R|[L/M]P|[L]T|[L/M]X|[M-REAL]AB|[L]V|[L/M]AA|[L/M]Z|[L/M]Y|[M-REAL]O|[L/M]S|[M-REAL]W|[M-REAL]V|[L]B|[L/M]U|[M-REAL]T|[M-REAL]P|[L]AB|[L]U|[L/M]X|[L]A|[L]D|[L]P|[L/M]Z|[L/M]AB|[L/M]AA|[L]W|[L/M]Y|[M-REAL]O|[M-REAL]S|[L/M]W|[L/M]U|[L]O|[L/M]V|[M-REAL]T|[L/M]P|[L]V|[L/M]X|[M-REAL]Z|[M-REAL]AB|[L]S|[L]T|[L/M]AA|[L]U|[L]V|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]R|[L]AB|[L]O|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
83,"instance_366",1,Yes,"278,00","26,00","278,00","0,41","278,00","387,00","430,00","0,41","64,00","0,40","462,00","0,40",[L/M]A|[L/M]C|[M-INVI]t2t14|[L]AO|[L/M]O|[L/M]S|[L/M]V|[M-REAL]W|[M-REAL]U|[L]AO|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]K|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[L/M]AJ|[L]D|[L]E|[L]AK|[L/M]AF|[L]W|[L]L|[L/M]AM|[L/M]AK|[M-REAL]AO|[M-REAL]AJ|[L]U|[L/M]AN|[L]B|[L/M]AK|[L]N|[L/M]AO|[L/M]AJ|[L]M|[L/M]AM|[M-INVI]t31t29|[L/M]AK|[M-INVI]t36t29|[L/M]AD|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[M-REAL]N|[M-REAL]G|[L/M]J|[M-REAL]L|[L]AN|[L]AJ|[L]C|[L]AG|[L/M]I|[L]D|[L]AJ|[L]P|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]B|[L]AE|[L]G
84,"instance_272",1,Yes,"296,00","26,00","296,00","0,41","296,00","331,00","440,00","0,41","64,00","0,37","472,00","0,37",[M-REAL]A|[L]AL|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L]I|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[L]F|[L]M|[L/M]D|[M-REAL]AC|[M-REAL]AJ|[L]AK|[L/M]AL|[L/M]AK|[M-REAL]AO|[L]AG|[L]O|[L/M]AE|[L]N|[L]AI|[L/M]AJ|[L/M]AG|[L]L|[L/M]AM|[M-REAL]AK|[M-REAL]AO|[L/M]AJ|[L/M]AN|[L]J|[L/M]AF|[L]AJ|[L/M]AK|[L]AO|[L/M]AO|[L/M]AJ|[M-REAL]AL|[M-INVI]t31t29|[M-REAL]AK|[M-INVI]t36t29|[L]K|[L]A|[L/M]AD|[L]B|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]R|[L]E|[L]H|[L]AC|[L]AK|[L/M]P|[M-INVI]t15t3|[L]AE|[L]G|[L]AO|[L/M]D|[M-REAL]B|[L]AF
85,"instance_218",1,Yes,"312,00","22,00","312,00","0,34","312,00","221,00","400,00","0,34","64,00","0,28","432,00","0,28",[M-REAL]A|[L]V|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]R|[L]Y|[L]D|[L]AB|[L/M]P|[L]T|[L]B|[L]U|[L/M]X|[M-REAL]AB|[L/M]Z|[L]O|[L/M]AA|[M-REAL]Y|[L]P|[L/M]O|[M-REAL]S|[M-REAL]V|[M-REAL]U|[L]AD|[L/M]W|[L]A|[L/M]T|[L]S|[L]AN|[L]V|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]AC|[L]S|[L]O|[L/M]AJ|[M-REAL]AL|[L/M]AK|[L/M]AE|[L]W|[L]T|[L]AC|[L]W|[L/M]AH|[M-INVI]t36t29|[L]V|[L]U|[L]U|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L]C|[L/M]D|[M-REAL]B
86,"instance_238",1,Yes,"222,00","33,00","222,00","0,52","222,00","182,00","440,00","0,52","63,00","0,53","472,00","0,53",[L]V|[L/M]A|[L/M]C|[M-INVI]t2t14|[L]P|[L/M]O|[L]D|[L/M]S|[M-REAL]W|[M-REAL]U|[L]AJ|[L]Z|[L/M]V|[L]S|[L]C|[L]AD|[L/M]T|[L]AK|[L/M]P|[L/M]X|[M-REAL]Z|[L]U|[L/M]AB|[L/M]AA|[L/M]Y|[M-REAL]O|[M-REAL]S|[L]AI|[L]AE|[L/M]U|[L/M]V|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L]AF|[L/M]D|[L]W|[L/M]AC|[M-REAL]AJ|[L/M]AE|[L]O|[L/M]AM|[M-REAL]AK|[L]U|[L/M]AH|[M-INVI]t36t29|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[L]AH|[L/M]O|[L/M]S|[M-REAL]U|[M-REAL]V|[L/M]W|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
87,"instance_476",1,Yes,"264,00","27,00","264,00","0,43","264,00","218,00","410,00","0,43","63,00","0,40","442,00","0,40",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]AJ|[L]B|[L]AJ|[L]P|[L]AG|[L/M]S|[L/M]U|[L/M]V|[L/M]W|[L/M]T|[L/M]P|[M-REAL]X|[L/M]AA|[L/M]Z|[L/M]AB|[M-REAL]Y|[L]X|[L/M]O|[M-REAL]S|[M-REAL]V|[L]AE|[L/M]U|[L]AM|[L/M]W|[L]AF|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]C|[L]O|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[M-REAL]AF|[M-REAL]AJ|[M-INVI]t31t29|[L]AK|[L/M]AN|[L/M]AK|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L]V|[L]D|[L]O|[L]AO|[L/M]R|[L]C|[L]Y|[L]S|[L]AD|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B
88,"instance_78",1,Yes,"280,00","25,00","280,00","0,40","280,00","210,00","410,00","0,40","62,00","0,37","442,00","0,37",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]AH|[L]P|[L]AF|[L/M]S|[L/M]U|[M-REAL]V|[L]AG|[L/M]W|[L/M]T|[M-REAL]P|[M-REAL]X|[L]T|[L]W|[L]AK|[L/M]Z|[L/M]AB|[L]X|[L/M]AA|[M-REAL]Y|[L]AE|[L/M]O|[L]AN|[L]U|[L]C|[L/M]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[L]AJ|[L/M]D|[L/M]AC|[M-REAL]AJ|[M-REAL]AL|[M-REAL]AK|[L]O|[L]Y|[L]C|[L]V|[L]AI|[L/M]AE|[M-REAL]AG|[L]S|[L]D|[L/M]AF|[M-INVI]t31t29|[M-INVI]t36t29|[L/M]AD|[M-REAL]C|[M-INVI]t2t14|[L]V|[L/M]O|[M-REAL]S|[L]P|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
89,"instance_189",1,Yes,"292,00","22,00","292,00","0,35","292,00","252,00","420,00","0,35","62,00","0,35","452,00","0,35",[M-REAL]A|[L]AK|[L/M]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[L]AN|[L]AH|[L]AF|[L]AN|[L]AE|[L]C|[L/M]G|[L/M]N|[M-REAL]L|[M-REAL]I|[L/M]J|[M-REAL]H|[M-REAL]F|[L]AD|[L]N|[L]AJ|[L]A|[L/M]D|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[M-REAL]AJ|[L/M]AL|[M-REAL]AK|[L]F|[L]K|[L]AO|[L]L|[L]M|[L/M]AO|[L/M]AJ|[M-REAL]AL|[L]I|[L/M]AK|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[L]I|[L/M]E|[L/M]K|[M-REAL]N|[L/M]G|[M-REAL]I|[L]AK|[L/M]J|[L/M]M|[L]E|[L]H|[L/M]H|[L/M]L|[L]AJ|[L/M]F|[L/M]D|[L/M]B
90,"instance_20",1,Yes,"288,00","23,00","288,00","0,37","288,00","214,00","430,00","0,37","62,00","0,38","462,00","0,38",[M-REAL]A|[L]AJ|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]V|[L]Y|[L/M]W|[L/M]U|[L]AH|[L/M]T|[M-REAL]P|[M-REAL]X|[M-REAL]AA|[M-REAL]AB|[L]S|[L]AE|[L/M]Z|[M-REAL]Y|[L/M]O|[L]A|[L]X|[L]AM|[L]V|[L/M]S|[L]P|[L]AD|[L]C|[L/M]R|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AA|[M-REAL]AB|[M-REAL]Y|[L/M]O|[L]AA|[L/M]S|[L]S|[L/M]R|[L]AK|[L]AC|[L/M]P|[M-REAL]X|[L/M]Z|[M-REAL]AA|[L/M]AB|[L]D|[L]B|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]AB|[L]R|[L]AF|[L]AA
91,"instance_120",1,Yes,"236,00","30,00","236,00","0,48","236,00","345,00","460,00","0,48","62,00","0,52","492,00","0,52",[L/M]A|[M-REAL]C|[L]AJ|[L/M]E|[L/M]K|[L/M]G|[M-REAL]J|[M-REAL]N|[L]AG|[L/M]M|[L/M]I|[M-REAL]H|[L]G|[L/M]L|[L]AF|[L/M]F|[M-REAL]D|[L/M]AC|[M-REAL]AJ|[L]C|[L]AG|[L/M]AE|[L/M]AN|[L]E|[L]J|[L/M]AG|[L/M]AF|[L/M]AI|[L/M]AE|[M-REAL]AG|[L]N|[L/M]AK|[M-INVI]t36t29|[M-REAL]AF|[L]H|[L/M]AI|[L/M]AE|[L/M]AH|[L]I|[L]AI|[L/M]AF|[M-INVI]t31t29|[L]L|[L]J|[L]AF|[L/M]AD|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]I|[M-REAL]J|[M-REAL]K|[L/M]M|[L]D|[L/M]N|[M-REAL]L|[L]AE|[L/M]H|[L/M]F|[L/M]D|[L]K|[L/M]B
92,"instance_254",1,Yes,"306,00","20,00","306,00","0,32","306,00","279,00","390,00","0,32","62,00","0,27","422,00","0,27",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]G|[L]L|[L]T|[L]AF|[L]AK|[L/M]J|[L/M]N|[L]AJ|[L/M]M|[M-REAL]L|[M-REAL]I|[L]O|[L]K|[L]G|[L]S|[L]C|[L]AF|[L/M]H|[M-REAL]F|[M-REAL]D|[L/M]AC|[M-REAL]AJ|[M-REAL]AE|[L]F|[L]AO|[L/M]AN|[L]U|[L/M]AG|[L/M]AK|[M-REAL]AF|[L]B|[L]AE|[L]P|[L]E|[L]C|[L/M]AI|[L/M]AE|[L/M]AH|[M-REAL]AF|[M-INVI]t31t29|[M-INVI]t36t29|[L/M]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[L]AN|[L]I|[L/M]V|[L]AJ|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]D
93,"instance_405",1,Yes,"224,00","30,00","224,00","0,48","224,00","234,00","400,00","0,48","62,00","0,48","432,00","0,48",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[L]AH|[L]A|[L]AJ|[L/M]O|[L/M]S|[M-REAL]U|[L]S|[L/M]V|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L]AE|[L/M]D|[L/M]AC|[M-REAL]AE|[M-REAL]AG|[L]AD|[L/M]AJ|[L]AJ|[L]T|[L/M]AL|[L]U|[L/M]AK|[L]P|[L/M]AF|[L]C|[L]B|[L/M]AI|[L/M]AO|[M-REAL]AJ|[L]W|[L/M]AE|[L/M]AM|[L/M]AK|[L]D|[L/M]AO|[M-REAL]AJ|[M-REAL]AG|[L/M]AF|[M-INVI]t31t29|[L/M]AL|[L]AG|[L/M]AK|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[L]V|[L/M]O|[M-REAL]S|[M-REAL]V|[M-REAL]W|[L/M]U|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
94,"instance_481",1,Yes,"264,00","26,00","264,00","0,42","264,00","188,00","400,00","0,42","62,00","0,39","432,00","0,39",[L/M]A|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L/M]V|[M-REAL]W|[M-REAL]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]V|[L/M]AC|[L/M]AJ|[M-REAL]AL|[M-REAL]AE|[M-REAL]AG|[L]T|[L]U|[L]D|[L]P|[L]W|[L]AI|[L]S|[L/M]AF|[L]AD|[L]AF|[L/M]AI|[M-REAL]AE|[L/M]AK|[L/M]AG|[L]U|[L]AE|[L]AF|[L/M]AF|[L/M]AI|[M-REAL]AE|[L]W|[L/M]AH|[M-REAL]AF|[M-INVI]t36t29|[M-INVI]t31t29|[M-REAL]AD|[L]AM|[L]AE|[L/M]C|[M-INVI]t2t14|[L/M]O|[L]AG|[L]AE|[L]AE|[L/M]S|[M-REAL]U|[M-REAL]V|[M-REAL]W|[L]AH|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
95,"instance_46",1,Yes,"428,00","15,00","428,00","0,24","428,00","305,00","530,00","0,24","62,00","0,24","562,00","0,24",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]AK|[L/M]S|[L]AB|[L/M]R|[L]V|[L/M]P|[M-REAL]X|[M-REAL]AB|[L/M]Z|[L]O|[L/M]AA|[L/M]Y|[M-REAL]O|[M-REAL]S|[L]C|[L/M]V|[L]AA|[L]P|[L/M]W|[L]AC|[L]O|[L]AM|[L]X|[L]AG|[L/M]U|[M-REAL]T|[L]U|[L]D|[L]AF|[L/M]P|[M-INVI]t15t3|[L]AM|[L]AJ|[L]T|[L]AE|[L]V|[L]S|[L]S|[L/M]D|[L]AB|[L/M]B|[L]U|[L]T|[L]W|[L]P|[L]Z|[L]AD|[L]T|[L]AJ|[L]X|[L]S|[L]O|[L]Y|[L]O|[L]W|[L]AK|[L]AO|[L]C
96,"instance_190",1,Yes,"292,00","21,00","292,00","0,34","292,00","328,00","390,00","0,34","61,00","0,31","422,00","0,31",[M-REAL]A|[L]B|[L]AO|[L/M]C|[L/M]E|[M-REAL]G|[L/M]K|[M-REAL]M|[L]AD|[L/M]J|[L]P|[L/M]N|[M-REAL]L|[L]AM|[L/M]I|[M-REAL]H|[M-REAL]F|[M-REAL]D|[M-REAL]AC|[L]AE|[L/M]AE|[L]AC|[L/M]AJ|[L]H|[L/M]AM|[L/M]AG|[L]C|[L]A|[L]AG|[L]D|[L]D|[L/M]AK|[M-REAL]AO|[L]L|[L/M]AJ|[M-REAL]AL|[L]F|[L/M]AF|[M-INVI]t31t29|[L/M]AK|[M-INVI]t36t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]V|[L]G|[L/M]U|[L/M]W|[L]AF|[L]O|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]S|[L]V|[L]M|[L]AI
97,"instance_4",1,Yes,"196,00","33,00","196,00","0,54","196,00","338,00","430,00","0,54","61,00","0,58","462,00","0,58",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]I|[L/M]J|[M-REAL]K|[L]B|[L/M]M|[L]AE|[L/M]N|[L]G|[L/M]L|[L/M]H|[L/M]F|[L/M]D|[M-REAL]AC|[M-REAL]AE|[M-REAL]AJ|[L/M]AM|[L]I|[L]AJ|[L/M]AK|[L/M]AH|[L]AK|[L/M]AF|[L]AD|[L/M]AO|[L/M]AI|[L]D|[L]AK|[L/M]AE|[L/M]AJ|[L]K|[L/M]AH|[L/M]AF|[L/M]AM|[M-REAL]AK|[M-REAL]AO|[L/M]AJ|[L]AO|[L]AC|[L/M]AN|[M-REAL]AK|[M-INVI]t31t29|[M-INVI]t36t29|[M-REAL]AD|[L]S|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L/M]V|[L]P|[L/M]U|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
98,"instance_25",1,Yes,"252,00","25,00","252,00","0,41","252,00","181,00","370,00","0,41","61,00","0,37","402,00","0,37",[M-REAL]A|[L]V|[L]D|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[M-REAL]W|[L]S|[L]AK|[L/M]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]AM|[L/M]AC|[L]P|[L/M]AJ|[M-REAL]AL|[L]O|[L/M]AK|[M-REAL]AO|[L]B|[L/M]AJ|[M-REAL]AL|[L/M]AE|[L/M]AK|[L/M]AO|[M-REAL]AJ|[M-REAL]AL|[L/M]AK|[L/M]AO|[L]AO|[L/M]AG|[L]AD|[L]A|[L]AM|[L]T|[L]W|[L/M]AJ|[L/M]AM|[M-REAL]AK|[M-INVI]t36t29|[L]R|[L]AJ|[L/M]AF|[M-INVI]t31t29|[M-REAL]AD|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[L]C|[L/M]D|[M-REAL]B|[L]AM
99,"instance_148",1,Yes,"238,00","26,00","238,00","0,43","238,00","201,00","410,00","0,43","60,00","0,46","442,00","0,46",[M-REAL]A|[L]P|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L]P|[L/M]R|[L]S|[L/M]P|[L/M]X|[L]W|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]Y|[L]T|[L/M]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[L]B|[L/M]X|[L]W|[L]R|[L]A|[L]S|[L]O|[L/M]Z|[L/M]AA|[L/M]AB|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]W|[M-REAL]U|[L/M]V|[M-REAL]T|[L/M]P|[L]U|[L/M]X|[M-REAL]Z|[M-REAL]AB|[M-REAL]AA|[M-REAL]Y|[M-REAL]O|[L/M]S|[M-REAL]W|[L]AA|[L/M]V|[L]Y|[L]Z|[L/M]U|[L]Y|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]AB
100,"instance_413",1,Yes,"264,00","24,00","264,00","0,40","264,00","267,00","420,00","0,40","60,00","0,42","452,00","0,42",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]J|[M-REAL]I|[L/M]H|[M-REAL]K|[L]AK|[L]AK|[L/M]M|[L]I|[L/M]N|[L]E|[L]I|[L/M]L|[L]AF|[L/M]F|[M-REAL]D|[M-REAL]AC|[M-REAL]AJ|[L/M]AN|[L/M]AE|[L/M]AH|[M-REAL]AF|[M-INVI]t31t29|[L]AM|[L]J|[L]K|[L]AO|[L/M]AK|[L]D|[L]G|[L]AJ|[L]AJ|[L/M]AO|[L]J|[L/M]AJ|[M-REAL]AL|[M-REAL]AK|[M-INVI]t36t29|[L/M]AD|[M-REAL]C|[L]A|[L]AN|[L/M]E|[L/M]K|[L/M]N|[L/M]M|[L/M]L|[L]AC|[L]C|[L/M]G|[M-REAL]I|[M-REAL]J|[M-REAL]H|[L/M]F|[L]H|[L/M]D|[L/M]B
