Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
233,"instance_283",1,Yes,"42,00","11,00","42,00","0,65","42,00","25,00","130,00","0,65","17,00","0,74","162,00","0,74",[M-REAL]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[M-REAL]AI|[L]AB|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L]AI|[L]A|[L/M]D|[L/M]B
234,"instance_289",1,Yes,"28,00","13,00","28,00","0,76","28,00","3,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L]U|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]Z|[L/M]R|[L]A|[L/M]X|[L/M]T|[M-REAL]U|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
235,"instance_279",1,Yes,"28,00","13,00","28,00","0,76","28,00","14,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L]U|[L/M]R|[L/M]X|[M-REAL]U|[L/M]Z|[L]S|[L/M]T|[L/M]V|[M-REAL]S|[L/M]Q|[L/M]D|[L/M]B
236,"instance_96",1,Yes,"0,00","17,00","0,00","1,00","0,00","20,00","160,00","1,00","17,00","1,00","192,00","1,00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AI|[L/M]AJ|[L/M]AD|[L/M]AE|[L/M]AH|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
237,"instance_87",1,Yes,"28,00","13,00","28,00","0,76","28,00","16,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]U|[L/M]W|[L/M]X|[L/M]Y|[L]R|[L/M]Z|[L]Q|[L/M]T|[L/M]V|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
238,"instance_158",1,Yes,"28,00","13,00","28,00","0,76","28,00","8,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[M-REAL]P|[L]T|[L/M]Y|[L]P|[L/M]W|[L/M]R|[L/M]V|[L/M]U|[L/M]X|[L/M]Z|[M-REAL]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
239,"instance_403",1,Yes,"28,00","13,00","28,00","0,76","28,00","7,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[M-REAL]C|[L/M]P|[L/M]Y|[L/M]R|[L]C|[L/M]W|[L/M]X|[L/M]T|[L/M]U|[L/M]V|[L/M]Z|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B|[L]D
240,"instance_487",1,Yes,"28,00","13,00","28,00","0,76","28,00","9,00","150,00","0,76","17,00","0,85","182,00","0,85",[L]Z|[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]T|[L/M]R|[L/M]X|[L/M]U|[L/M]Y|[M-REAL]T|[M-REAL]Z|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
241,"instance_259",1,Yes,"28,00","13,00","28,00","0,76","28,00","4,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L]Q|[L/M]X|[L]S|[L/M]U|[L/M]T|[L/M]Z|[L/M]V|[M-REAL]S|[M-REAL]Q|[L/M]D|[L/M]B
242,"instance_24",1,Yes,"42,00","11,00","42,00","0,65","42,00","9,00","130,00","0,65","17,00","0,74","162,00","0,74",[L]D|[M-REAL]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L]AB|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AI|[L/M]AG|[L]A|[M-REAL]AB|[M-REAL]D|[L/M]B
243,"instance_261",1,Yes,"42,00","11,00","42,00","0,65","42,00","5,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L/M]AA|[L]AB|[L/M]AC|[M-REAL]AF|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L]AG|[L/M]AJ|[L/M]AI|[L]AF|[M-REAL]AG|[M-REAL]AB|[L/M]D|[L/M]B
244,"instance_465",1,Yes,"28,00","13,00","28,00","0,76","28,00","8,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L]Q|[M-REAL]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]U|[L/M]X|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L]P|[M-REAL]Q|[L/M]D|[L/M]B
245,"instance_238",1,Yes,"28,00","13,00","28,00","0,76","28,00","9,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]W|[L]Q|[L/M]U|[L/M]X|[L/M]Y|[L/M]Z|[L/M]T|[L/M]V|[L]R|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
246,"instance_51",1,Yes,"42,00","11,00","42,00","0,65","42,00","6,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L]AB|[L/M]AA|[L]AG|[L/M]AC|[M-REAL]AF|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L]AF|[M-REAL]AG|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
247,"instance_97",1,Yes,"28,00","13,00","28,00","0,76","28,00","5,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L]T|[L/M]C|[L/M]P|[L/M]W|[L/M]X|[L/M]R|[M-REAL]T|[L/M]Y|[L]A|[L/M]V|[L/M]U|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
248,"instance_86",1,Yes,"28,00","13,00","28,00","0,76","28,00","6,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L]S|[L/M]P|[L/M]R|[L]B|[L/M]W|[L/M]Y|[L/M]X|[L/M]U|[L/M]Z|[L/M]T|[L/M]V|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B
249,"instance_197",1,Yes,"28,00","13,00","28,00","0,76","28,00","18,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L]U|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]X|[M-REAL]U|[L/M]Z|[L]A|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
250,"instance_476",1,Yes,"42,00","11,00","42,00","0,65","42,00","25,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L]AI|[L/M]AA|[L/M]AF|[M-REAL]AI|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]D|[L]AB
251,"instance_329",1,Yes,"28,00","13,00","28,00","0,76","28,00","5,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L]B|[L/M]P|[L/M]W|[L]S|[L/M]Y|[L/M]X|[L/M]R|[L/M]V|[L/M]Z|[L/M]T|[L/M]U|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B
252,"instance_444",1,Yes,"28,00","13,00","28,00","0,76","28,00","7,00","150,00","0,76","17,00","0,85","182,00","0,85",[L]D|[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L]S|[L/M]V|[L/M]T|[M-REAL]S|[L/M]Z|[L/M]Q|[M-REAL]D|[L/M]B
253,"instance_210",1,Yes,"42,00","11,00","42,00","0,65","42,00","8,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]AG|[M-REAL]AF|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L]AF|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L]B|[L/M]D|[M-REAL]B
254,"instance_214",1,Yes,"28,00","13,00","28,00","0,76","28,00","15,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[M-REAL]Y|[L/M]W|[L/M]X|[L/M]Z|[L/M]R|[L]B|[L]Y|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
255,"instance_106",1,Yes,"28,00","13,00","28,00","0,76","28,00","2,00","150,00","0,76","17,00","0,85","182,00","0,85",[M-REAL]A|[L/M]C|[L]A|[L]R|[L/M]P|[L/M]W|[L/M]X|[L/M]Y|[M-REAL]R|[L/M]T|[L/M]V|[L/M]U|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
256,"instance_227",1,Yes,"42,00","11,00","42,00","0,65","42,00","5,00","130,00","0,65","17,00","0,74","162,00","0,74",[M-REAL]A|[L]AC|[L/M]C|[L/M]AA|[M-REAL]AC|[L/M]AF|[L/M]AD|[L]A|[L]AG|[L/M]AJ|[L/M]AH|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
257,"instance_201",1,Yes,"28,00","13,00","28,00","0,76","28,00","16,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L]X|[L/M]Y|[L/M]W|[M-REAL]X|[L]V|[L/M]R|[L/M]U|[M-REAL]V|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
258,"instance_460",1,Yes,"0,00","17,00","0,00","1,00","0,00","20,00","160,00","1,00","17,00","1,00","192,00","1,00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L/M]AH|[L/M]AE|[L/M]AJ|[L/M]AC|[L/M]AI|[L/M]AG|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
259,"instance_231",1,Yes,"42,00","11,00","42,00","0,65","42,00","22,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L]AB|[L/M]AC|[L/M]AI|[L]B|[L/M]AD|[M-INVI]t29t27|[L]AG|[L/M]AJ|[L/M]AH|[M-REAL]AG|[M-REAL]AB|[L/M]D|[M-REAL]B
260,"instance_237",1,Yes,"42,00","11,00","42,00","0,65","42,00","27,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[M-REAL]AA|[L]AB|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[M-REAL]AI|[L]AA|[L/M]AJ|[L/M]AG|[M-REAL]AB|[L]AI|[L/M]D|[L/M]B
261,"instance_233",1,Yes,"28,00","13,00","28,00","0,76","28,00","9,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[M-REAL]P|[L/M]W|[L/M]Y|[L/M]R|[L/M]V|[L/M]U|[L/M]T|[L/M]X|[L/M]Z|[L]B|[L/M]S|[L/M]Q|[L/M]D|[L]P|[M-REAL]B
262,"instance_10",1,Yes,"28,00","13,00","28,00","0,76","28,00","11,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]W|[L]Q|[L/M]X|[L/M]Y|[L/M]Z|[L/M]U|[L]R|[L/M]V|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
263,"instance_312",1,Yes,"28,00","13,00","28,00","0,76","28,00","2,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]Q|[L/M]Y|[L/M]X|[L/M]Z|[M-REAL]R|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L]R|[M-REAL]Q|[L/M]D|[L/M]B
264,"instance_253",1,Yes,"28,00","13,00","28,00","0,76","28,00","60,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[M-REAL]X|[L/M]Y|[L]D|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[M-REAL]D|[L]X|[L/M]B
265,"instance_404",1,Yes,"28,00","13,00","28,00","0,76","28,00","11,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L]B|[L/M]W|[L]D|[L/M]Y|[L/M]Z|[L/M]V|[L/M]X|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[M-REAL]B
266,"instance_132",1,Yes,"28,00","13,00","28,00","0,76","28,00","22,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L]D|[L/M]R|[L/M]X|[L/M]V|[L/M]Z|[M-REAL]U|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L]U|[L/M]B
267,"instance_36",1,Yes,"56,00","9,00","56,00","0,53","56,00","6,00","110,00","0,53","17,00","0,61","142,00","0,61",[M-REAL]A|[M-REAL]C|[L]J|[L]F|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L]C|[L]A|[L/M]D|[L/M]B
268,"instance_364",1,Yes,"28,00","13,00","28,00","0,76","28,00","6,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]X|[L]D|[L/M]Z|[M-REAL]R|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[L]R|[M-REAL]D|[L/M]B
269,"instance_300",1,Yes,"42,00","11,00","42,00","0,65","42,00","18,00","130,00","0,65","17,00","0,74","162,00","0,74",[L]AA|[L/M]A|[L/M]C|[M-REAL]AA|[L/M]AF|[M-REAL]AI|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AJ|[L]B|[L/M]AH|[L/M]AG|[L/M]AB|[L/M]D|[M-REAL]B|[L]AI
270,"instance_368",1,Yes,"42,00","11,00","42,00","0,65","42,00","41,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]AI|[L/M]AF|[L/M]AD|[L/M]AJ|[M-REAL]AI|[L/M]AH|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L]B|[L/M]D|[M-REAL]B|[L]AB
271,"instance_270",1,Yes,"42,00","11,00","42,00","0,65","42,00","9,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[M-REAL]C|[L/M]AA|[L]C|[L/M]AF|[L/M]AC|[L]D|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[L]AG|[L/M]B
272,"instance_463",1,Yes,"28,00","13,00","28,00","0,76","28,00","11,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L]B|[M-REAL]C|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L]C|[M-REAL]B
273,"instance_236",1,Yes,"28,00","13,00","28,00","0,76","28,00","9,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[M-REAL]P|[L/M]W|[L]P|[L/M]Y|[L]D|[L/M]R|[L/M]X|[L/M]Z|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
274,"instance_391",1,Yes,"12,00","14,00","12,00","0,82","12,00","3,00","130,00","0,82","17,00","0,93","162,00","0,93",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[L/M]AF|[L/M]AH|[L/M]AD|[M-REAL]AE|[L/M]AI|[L/M]AC|[L/M]AJ|[L/M]AG|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
275,"instance_88",1,Yes,"28,00","13,00","28,00","0,76","28,00","8,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[M-REAL]P|[L/M]W|[L]T|[L/M]R|[M-REAL]T|[L]P|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
276,"instance_199",1,Yes,"28,00","13,00","28,00","0,76","28,00","6,00","150,00","0,76","17,00","0,85","182,00","0,85",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]Q|[L]D|[L/M]R|[L/M]U|[L/M]X|[L/M]Y|[L/M]T|[L/M]Z|[L/M]V|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B
277,"instance_336",1,Yes,"42,00","11,00","42,00","0,65","42,00","8,00","130,00","0,65","17,00","0,74","162,00","0,74",[L/M]A|[M-REAL]C|[L]AB|[L]AJ|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[M-REAL]AJ|[M-INVI]t29t27|[L/M]AH|[L/M]AI|[L/M]AG|[M-REAL]AB|[L]C|[L/M]D|[L/M]B
278,"instance_297",1,Yes,"14,00","14,00","14,00","0,88","14,00","10,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L]Q|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Z|[M-REAL]Q|[L/M]D|[L/M]B
279,"instance_170",1,Yes,"14,00","14,00","14,00","0,88","14,00","10,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]D|[L/M]R|[L/M]Y|[L/M]X|[L/M]Z|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
280,"instance_78",1,Yes,"28,00","12,00","28,00","0,75","28,00","17,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[L/M]C|[L]AB|[L/M]AA|[L/M]AF|[L]AG|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AI|[L/M]AH|[M-REAL]AG|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
281,"instance_179",1,Yes,"14,00","14,00","14,00","0,88","14,00","6,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L/M]Z|[L/M]T|[L/M]U|[L]Q|[L/M]V|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
282,"instance_189",1,Yes,"28,00","12,00","28,00","0,75","28,00","3,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[L]AG|[M-REAL]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AI|[L/M]AH|[M-REAL]AG|[L/M]AD|[L]C|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
283,"instance_69",1,Yes,"14,00","14,00","14,00","0,88","14,00","9,00","150,00","0,88","16,00","0,92","182,00","0,92",[M-REAL]A|[L/M]C|[L/M]P|[L]A|[L/M]Y|[L/M]W|[L/M]X|[L/M]R|[L/M]Z|[L/M]T|[L/M]U|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
284,"instance_85",1,Yes,"28,00","12,00","28,00","0,75","28,00","10,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[L/M]C|[L]AG|[M-REAL]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AI|[L]AA|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
285,"instance_198",1,Yes,"12,00","13,00","12,00","0,81","12,00","1,00","110,00","0,81","16,00","0,92","142,00","0,92",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[M-REAL]I|[L/M]J|[M-REAL]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[L/M]B
286,"instance_492",1,Yes,"14,00","14,00","14,00","0,88","14,00","11,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L]D|[L/M]Z|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
287,"instance_366",1,Yes,"14,00","14,00","14,00","0,88","14,00","16,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L]B|[L/M]W|[L/M]R|[L/M]T|[L/M]Y|[L/M]X|[L/M]U|[L/M]Z|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
288,"instance_369",1,Yes,"28,00","12,00","28,00","0,75","28,00","5,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[M-REAL]C|[L/M]AA|[L]AH|[L/M]AF|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AH|[L/M]AJ|[L]C|[L/M]AI|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
289,"instance_2",1,Yes,"14,00","14,00","14,00","0,88","14,00","11,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L]Q|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
290,"instance_423",1,Yes,"28,00","12,00","28,00","0,75","28,00","4,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[L/M]C|[L/M]AA|[L]D|[L/M]AC|[M-REAL]AF|[L/M]AI|[L/M]AD|[M-INVI]t29t27|[L/M]AJ|[L/M]AH|[L/M]AG|[L/M]AB|[L]AF|[M-REAL]D|[L/M]B
291,"instance_120",1,Yes,"14,00","14,00","14,00","0,88","14,00","10,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]Z|[L/M]U|[L/M]X|[L]D|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
292,"instance_455",1,Yes,"14,00","14,00","14,00","0,88","14,00","14,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]V|[L/M]U|[L/M]Y|[L/M]W|[L/M]Z|[L/M]T|[L/M]X|[L/M]S|[M-REAL]Q|[L/M]D|[L]Q|[L/M]B
293,"instance_355",1,Yes,"14,00","14,00","14,00","0,88","14,00","2,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L]Z|[L/M]W|[L/M]R|[L/M]X|[L/M]Y|[M-REAL]Z|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
294,"instance_397",1,Yes,"14,00","14,00","14,00","0,88","14,00","2,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L]Z|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[M-REAL]Z|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
295,"instance_472",1,Yes,"28,00","12,00","28,00","0,75","28,00","3,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[M-REAL]C|[L]AF|[L/M]AA|[M-REAL]AF|[L]C|[L/M]AC|[L/M]AI|[L/M]AH|[L/M]AJ|[L/M]AG|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
296,"instance_442",1,Yes,"14,00","14,00","14,00","0,88","14,00","16,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]Z|[L/M]T|[L/M]U|[L]B|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
297,"instance_213",1,Yes,"14,00","14,00","14,00","0,88","14,00","9,00","150,00","0,88","16,00","0,92","182,00","0,92",[M-REAL]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]V|[L/M]T|[L/M]U|[L]A|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
298,"instance_222",1,Yes,"28,00","12,00","28,00","0,75","28,00","17,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[L]D|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[M-INVI]t29t27|[M-REAL]AI|[L/M]AJ|[L/M]AH|[L/M]AG|[L]AI|[L/M]AB|[M-REAL]D|[L/M]B
299,"instance_220",1,Yes,"14,00","14,00","14,00","0,88","14,00","7,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[M-REAL]C|[L/M]P|[L/M]R|[L]C|[L/M]Y|[L/M]Z|[L/M]W|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
300,"instance_456",1,Yes,"14,00","14,00","14,00","0,88","14,00","10,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[L/M]V|[L/M]U|[L]D|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
301,"instance_414",1,Yes,"14,00","14,00","14,00","0,88","14,00","10,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L]D|[L/M]Y|[L/M]W|[L/M]X|[L/M]Z|[L/M]R|[L/M]V|[L/M]T|[L/M]U|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
302,"instance_439",1,Yes,"14,00","14,00","14,00","0,88","14,00","11,00","150,00","0,88","16,00","0,92","182,00","0,92",[L]Q|[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]V|[L/M]Z|[L/M]U|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
303,"instance_452",1,Yes,"14,00","14,00","14,00","0,88","14,00","9,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[M-REAL]Y|[L/M]W|[L/M]R|[L/M]V|[L/M]Z|[L/M]X|[L/M]T|[L/M]U|[L]Y|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
304,"instance_250",1,Yes,"42,00","10,00","42,00","0,62","42,00","3,00","110,00","0,62","16,00","0,70","142,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[L]F|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L/M]B|[L]J|[L]J
305,"instance_367",1,Yes,"28,00","12,00","28,00","0,75","28,00","7,00","130,00","0,75","16,00","0,83","162,00","0,83",[L/M]A|[M-REAL]C|[L]AI|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AI|[L/M]AJ|[L/M]AD|[M-INVI]t29t27|[L/M]AH|[L]C|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
