Result of replaying ML4.tpn on Process 7 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
108,"instance_399",1,Yes,"240,00","25,00","240,00","0,43","240,00","2.797,00","410,00","0,43","58,00","0,50","478,00","0,50",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]AC|[L]W|[L]K|[L]T|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[L]L|[L]X|[L/M]P|[L]O|[L]P|[L/M]I|[M-REAL]G|[L]AE|[L]AB|[L/M]J|[L/M]H|[L/M]I|[L/M]G|[L]Q|[L/M]H|[L/M]I|[L/M]G|[M-REAL]H|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]L|[L/M]R|[M-REAL]X|[L]A|[L]Q|[L/M]N|[L]R|[L/M]Z|[L]AD|[L]C|[L/M]Y|[M-REAL]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]O|[M-INVI]t7t5|[M-REAL]K|[L]AA|[L/M]F|[L/M]D|[L/M]B|[L]E
109,"instance_375",1,Yes,"160,00","29,00","160,00","0,51","160,00","2.116,00","350,00","0,51","57,00","0,62","418,00","0,62",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]P|[L/M]H|[L/M]R|[L/M]J|[L/M]I|[M-REAL]G|[L/M]H|[L/M]S|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]Q|[L/M]I|[M-REAL]G|[L]E|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]N|[M-REAL]I|[L]K|[L/M]G|[L/M]H|[L/M]I|[L/M]O|[L/M]M|[M-REAL]K|[L]C|[L]D|[L/M]G|[L/M]H|[M-REAL]I|[L]N|[L/M]G|[M-INVI]t16t3|[L/M]H|[M-INVI]t7t5|[L]P|[L/M]F|[M-REAL]D|[L]I|[L]I|[L/M]B
110,"instance_240",1,Yes,"220,00","23,00","220,00","0,40","220,00","3.277,00","350,00","0,40","57,00","0,47","418,00","0,47",[M-REAL]A|[M-REAL]C|[L/M]E|[L/M]P|[L]AB|[L]M|[L]AA|[L/M]R|[M-REAL]X|[L]A|[L/M]Y|[L/M]J|[L]Y|[L/M]Z|[L/M]W|[M-REAL]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]G|[L/M]H|[M-REAL]AB|[L/M]P|[M-REAL]I|[M-REAL]L|[L]O|[L]Q|[L/M]R|[L/M]N|[L/M]X|[L]Q|[L/M]G|[L/M]K|[L]X|[L]C|[L]AC|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]Z|[M-REAL]Y|[M-REAL]O|[L]B|[L]AD|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]W|[M-REAL]Q|[M-INVI]t7t5|[L]D|[L/M]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
111,"instance_93",1,Yes,"172,00","26,00","172,00","0,46","172,00","1.532,00","320,00","0,46","57,00","0,56","388,00","0,56",[L/M]A|[L]I|[L]D|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]P|[L/M]T|[L/M]H|[L]K|[L/M]I|[M-REAL]G|[L]F|[L/M]N|[L/M]H|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L]B|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]R|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]O|[L]E|[L/M]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]J|[L/M]Q|[L/M]M|[L]J|[L]P|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]K|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
112,"instance_447",1,Yes,"176,00","27,00","176,00","0,48","176,00","1.635,00","350,00","0,48","56,00","0,58","418,00","0,58",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]X|[L]O|[L/M]P|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L]F|[L/M]R|[L/M]G|[M-REAL]H|[L]W|[L/M]I|[L/M]J|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]X|[M-REAL]L|[L/M]H|[L/M]K|[L/M]I|[M-REAL]G|[L/M]H|[L/M]Y|[L]A|[L/M]I|[L/M]Z|[M-REAL]W|[L]C|[L]B|[L/M]G|[L/M]H|[L/M]N|[L]E|[L/M]I|[L/M]G|[M-REAL]H|[L/M]Q|[L/M]I|[M-REAL]O|[L]M|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]G
113,"instance_460",1,Yes,"236,00","21,00","236,00","0,38","236,00","2.729,00","350,00","0,38","56,00","0,44","418,00","0,44",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[M-REAL]H|[L]E|[L/M]I|[L/M]P|[M-REAL]G|[M-REAL]J|[L]S|[L/M]H|[L]R|[L/M]M|[L/M]N|[L/M]I|[M-REAL]G|[L]AE|[L/M]T|[L/M]H|[M-REAL]I|[M-REAL]G|[L]D|[L/M]H|[M-REAL]I|[L]J|[L/M]K|[L]AA|[L/M]O|[L]C|[L]B|[L/M]G|[M-REAL]H|[M-REAL]I|[L]F|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L]P|[L/M]I|[M-REAL]G|[L]Q|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[L]A|[L/M]R|[L]AC|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AD|[L]AB
114,"instance_278",1,Yes,"224,00","24,00","224,00","0,43","224,00","2.763,00","380,00","0,43","56,00","0,50","448,00","0,50",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[L]Y|[L/M]P|[M-REAL]R|[L/M]J|[L/M]O|[L/M]S|[L]AE|[L/M]Q|[M-REAL]AA|[L]AB|[L]S|[L/M]G|[L/M]AC|[L/M]M|[L]Q|[L/M]AE|[L]AA|[L/M]AD|[M-REAL]AB|[L/M]K|[L]D|[L]R|[L]AD|[L/M]P|[M-REAL]T|[L/M]R|[L]E|[L/M]Q|[L]C|[L/M]AA|[L/M]H|[M-INVI]t7t5|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L]W|[L]N|[L/M]F|[L/M]AB|[L]A|[L]B|[L]Z|[L/M]P|[L/M]R|[M-REAL]Z|[M-REAL]Y|[L/M]X|[M-REAL]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
115,"instance_265",1,Yes,"204,00","22,00","204,00","0,40","204,00","1.423,00","320,00","0,40","55,00","0,47","388,00","0,47",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[M-REAL]AA|[M-REAL]AD|[L]G|[L/M]E|[M-REAL]N|[L/M]G|[L]K|[L/M]AE|[L/M]O|[L/M]AC|[M-REAL]AB|[M-REAL]P|[L]B|[L/M]T|[L/M]R|[L]D|[L/M]Q|[L]R|[L]F|[L]T|[L]P|[L/M]H|[L/M]I|[L/M]AA|[M-REAL]AE|[M-REAL]AC|[M-REAL]J|[L/M]AD|[L/M]L|[L/M]G|[L]N|[L/M]AB|[L/M]H|[L]J|[L/M]P|[M-REAL]R|[M-REAL]S|[L/M]I|[M-REAL]Q|[M-REAL]K|[M-INVI]t16t3|[M-REAL]G|[L]A|[L]C|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
116,"instance_264",1,Yes,"204,00","22,00","204,00","0,40","204,00","2.069,00","320,00","0,40","55,00","0,47","388,00","0,47",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L]L|[L/M]P|[L/M]I|[M-REAL]T|[M-REAL]R|[M-REAL]Q|[L/M]N|[L/M]AA|[M-REAL]AD|[M-REAL]AE|[L/M]G|[L/M]AC|[M-REAL]AB|[L/M]P|[M-REAL]H|[M-REAL]I|[L]A|[L]S|[L/M]G|[L/M]T|[L/M]H|[L]C|[L/M]J|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]L|[M-REAL]I|[L]E|[L]D|[L]AB|[L/M]G|[L/M]K|[L]AD|[L/M]H|[L]F|[L/M]O|[L/M]R|[L/M]I|[M-REAL]G|[L/M]Q|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L]R|[L/M]B|[L]Q|[L]AE
117,"instance_248",1,Yes,"238,00","20,00","238,00","0,37","238,00","1.445,00","350,00","0,37","54,00","0,43","418,00","0,43",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-REAL]E|[L/M]G|[M-REAL]AA|[M-REAL]AE|[L/M]AD|[L]AA|[L/M]J|[L]S|[L]F|[L/M]H|[L]AA|[L]E|[L]D|[L/M]AC|[M-REAL]AB|[L]R|[L]A|[L]P|[L/M]P|[L/M]R|[M-INVI]t7t5|[L]P|[L]R|[L/M]M|[L]AB|[L]C|[L/M]S|[L]AE|[L/M]K|[L/M]Q|[M-REAL]AA|[L/M]AD|[M-REAL]AC|[L]Q|[L]B|[L/M]AE|[L/M]AB|[L/M]N|[M-REAL]P|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AC
118,"instance_401",1,Yes,"220,00","20,00","220,00","0,37","220,00","1.995,00","320,00","0,37","54,00","0,43","388,00","0,43",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]AD|[L/M]J|[L/M]G|[L]Q|[L]E|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]P|[L]B|[L]Q|[L]F|[L/M]T|[L/M]H|[L]AB|[L/M]R|[M-REAL]Q|[M-REAL]AA|[M-REAL]AD|[M-REAL]I|[L]P|[L]K|[L/M]N|[L/M]M|[L/M]G|[L/M]AE|[M-REAL]H|[L]R|[L]A|[L/M]AC|[M-REAL]AB|[M-REAL]P|[L/M]T|[L/M]I|[L/M]G|[M-REAL]R|[L/M]O|[M-REAL]Q|[L/M]H|[L]C|[L]P|[L/M]I|[M-REAL]G|[M-REAL]K|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]AA
119,"instance_67",1,Yes,"158,00","24,00","158,00","0,45","158,00","1.671,00","290,00","0,45","53,00","0,56","358,00","0,56",[M-REAL]A|[M-REAL]C|[L]F|[L/M]E|[M-REAL]G|[M-REAL]H|[L]O|[L]T|[L/M]I|[L/M]P|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]T|[L]C|[L/M]J|[L]A|[L]Q|[L/M]G|[L/M]M|[L/M]K|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L]B|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[L/M]N|[M-REAL]O|[M-REAL]G|[L/M]H|[M-INVI]t7t5|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]F|[L/M]D|[M-REAL]B
120,"instance_251",1,Yes,"158,00","24,00","158,00","0,45","158,00","1.916,00","290,00","0,45","53,00","0,56","358,00","0,56",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]J|[L]E|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]N|[L/M]G|[M-REAL]H|[M-REAL]L|[L]Q|[L/M]I|[L/M]O|[L/M]P|[L/M]K|[M-REAL]G|[M-REAL]H|[L]D|[L/M]I|[M-REAL]G|[L/M]H|[L/M]I|[L/M]R|[M-REAL]G|[L]B|[L]F|[L/M]H|[L/M]S|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]I|[L]C|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]L
121,"instance_351",1,Yes,"272,00","18,00","272,00","0,34","272,00","3.403,00","380,00","0,34","53,00","0,39","448,00","0,39",[M-REAL]A|[M-REAL]C|[L]AA|[L]J|[L]AC|[L/M]E|[L/M]P|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]AA|[M-REAL]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AB|[M-REAL]N|[L/M]O|[M-REAL]J|[L]Q|[L/M]P|[M-REAL]R|[L]D|[L]A|[L/M]Y|[L]P|[L/M]X|[L]AE|[L]Q|[L]AD|[L]N|[L/M]Z|[L/M]M|[L]F|[L/M]K|[L]S|[L]AC|[L/M]W|[L]B|[L]R|[L]AB|[L/M]G|[L]AE|[L]AD|[L/M]Q|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]R|[L]C|[L]T
122,"instance_443",1,Yes,"158,00","24,00","158,00","0,45","158,00","1.815,00","290,00","0,45","53,00","0,56","358,00","0,56",[L/M]A|[M-REAL]C|[M-REAL]P|[M-REAL]E|[L/M]T|[M-REAL]G|[L/M]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]J|[L/M]G|[M-REAL]H|[L/M]N|[L]D|[L/M]I|[M-REAL]G|[L]K|[L/M]H|[M-REAL]I|[L]F|[L/M]G|[M-REAL]H|[M-REAL]I|[L]P|[L/M]M|[L/M]R|[L/M]Q|[L]B|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]C|[L]E|[L/M]H|[L/M]I|[L/M]O|[L/M]G|[M-REAL]H|[M-INVI]t16t3|[L/M]I|[M-REAL]K|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
123,"instance_444",1,Yes,"188,00","21,00","188,00","0,40","188,00","2.413,00","290,00","0,40","53,00","0,47","358,00","0,47",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L]F|[L/M]H|[M-REAL]I|[M-REAL]J|[L]Y|[L]O|[L/M]G|[L/M]M|[M-REAL]H|[M-REAL]I|[L/M]N|[L/M]G|[L]J|[L/M]K|[M-REAL]P|[L/M]R|[L/M]H|[L]D|[L/M]I|[L/M]Z|[L]A|[L/M]G|[L]P|[L/M]H|[M-REAL]I|[M-REAL]G|[L]E|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L]W|[L]B|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]X|[M-REAL]Y|[L/M]I|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]W|[M-REAL]O|[M-REAL]F|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
124,"instance_69",1,Yes,"162,00","25,00","162,00","0,48","162,00","1.357,00","320,00","0,48","52,00","0,58","388,00","0,58",[M-REAL]A|[L/M]C|[M-REAL]P|[L/M]R|[M-REAL]S|[M-REAL]E|[L/M]Q|[L/M]J|[L]D|[L]K|[L]AD|[L]P|[L]B|[L/M]AA|[L/M]G|[M-REAL]H|[L/M]AE|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]T|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]AD|[L]E|[L/M]AC|[M-REAL]AB|[L/M]P|[L/M]N|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]L|[M-REAL]K|[L/M]I|[L]A|[L/M]O|[L/M]T|[L/M]R|[L/M]G|[M-REAL]H|[L]AB|[L/M]Q|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B
125,"instance_62",1,Yes,"192,00","22,00","192,00","0,42","192,00","2.851,00","320,00","0,42","52,00","0,51","388,00","0,51",[L/M]A|[L]G|[L]O|[L/M]C|[M-REAL]P|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]AA|[L]P|[L]T|[L]B|[L/M]AC|[L]L|[L]T|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L]AB|[L/M]H|[L/M]N|[L/M]I|[L]AA|[L/M]J|[L/M]AD|[L/M]AE|[M-REAL]AB|[M-REAL]P|[M-REAL]T|[M-REAL]G|[L]D|[L/M]R|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]O|[M-REAL]L|[L]F|[L/M]G|[L/M]H|[L/M]K|[L]P|[L/M]Q|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
126,"instance_161",1,Yes,"222,00","19,00","222,00","0,37","222,00","2.513,00","320,00","0,37","52,00","0,43","388,00","0,43",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]P|[M-REAL]R|[L]AB|[L/M]Y|[L]AD|[L]F|[L/M]J|[L]AE|[L/M]X|[L/M]H|[M-REAL]I|[M-REAL]Z|[L]C|[L/M]W|[L/M]G|[L/M]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AD|[M-REAL]AE|[M-REAL]AB|[M-REAL]N|[L]A|[L]B|[L/M]H|[L]K|[L]Q|[L/M]I|[L/M]P|[L/M]M|[L/M]O|[L/M]G|[L]N|[L]R|[L/M]T|[L]Z|[L]AC|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]H|[M-REAL]K|[M-INVI]t7t5|[M-REAL]F|[L/M]D|[M-REAL]B|[L]P|[L]AA
127,"instance_492",1,Yes,"174,00","22,00","174,00","0,42","174,00","1.463,00","290,00","0,42","52,00","0,51","358,00","0,51",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[M-REAL]P|[L/M]G|[L]F|[L/M]T|[L/M]R|[L/M]Q|[L]M|[L]D|[L/M]H|[M-REAL]I|[L/M]G|[L]C|[L/M]O|[L/M]H|[L]A|[L/M]J|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L]B|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]L|[M-REAL]I|[M-REAL]G|[M-INVI]t16t3|[L/M]H|[L]P|[L/M]I|[L/M]G|[L/M]H|[L/M]K|[L/M]I|[M-REAL]G|[M-REAL]H|[L]E|[L/M]I|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]N
128,"instance_97",1,Yes,"300,00","13,00","300,00","0,25","300,00","2.625,00","350,00","0,25","52,00","0,28","418,00","0,28",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[M-REAL]P|[L]Y|[L]AE|[L/M]O|[L]N|[L/M]R|[L]Q|[L]W|[L/M]Y|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]J|[M-REAL]L|[L]Q|[L]F|[L]C|[L/M]K|[L]AA|[L/M]G|[L/M]X|[L]P|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]Z|[L]AC|[L]D|[L/M]W|[M-REAL]Q|[L]R|[L]X|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L]E|[L/M]B|[L]AD|[L]M|[L]I|[L]J|[L]A|[L]Z|[L]P|[L]Z|[L]AB
129,"instance_103",1,Yes,"192,00","22,00","192,00","0,42","192,00","2.696,00","320,00","0,42","52,00","0,51","388,00","0,51",[M-REAL]A|[L]Q|[L/M]C|[L]O|[L]AC|[L]Q|[L/M]P|[L/M]R|[L]W|[L/M]E|[M-REAL]J|[L]A|[L/M]G|[L/M]M|[L/M]Y|[M-REAL]H|[L/M]I|[M-REAL]G|[L]D|[L/M]X|[L/M]K|[L]B|[L/M]H|[M-REAL]I|[L]AB|[L/M]Z|[M-REAL]W|[M-REAL]Q|[L/M]AA|[L]J|[L/M]AE|[L/M]AD|[M-REAL]AC|[M-REAL]AB|[M-REAL]G|[M-REAL]P|[L/M]H|[L]F|[L/M]T|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]N|[M-REAL]O|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]P
130,"instance_408",1,Yes,"174,00","22,00","174,00","0,42","174,00","1.500,00","290,00","0,42","52,00","0,51","358,00","0,51",[M-REAL]A|[L]Q|[L]H|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]N|[M-REAL]H|[L]M|[L]R|[L]E|[L/M]J|[L/M]I|[L/M]O|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[L]A|[L/M]P|[M-REAL]L|[L]D|[L/M]K|[L/M]I|[M-REAL]G|[L/M]T|[M-REAL]R|[L]B|[L/M]H|[M-REAL]I|[L]N|[L/M]G|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
131,"instance_260",1,Yes,"192,00","22,00","192,00","0,42","192,00","2.634,00","320,00","0,42","52,00","0,51","388,00","0,51",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]J|[L]A|[L/M]I|[L]F|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[L]B|[L/M]G|[L]R|[L/M]AA|[M-REAL]AD|[M-REAL]AE|[L/M]N|[L]S|[L/M]AC|[L/M]L|[M-REAL]AB|[L]C|[L/M]H|[L/M]P|[L/M]T|[L]E|[L/M]I|[M-REAL]G|[L]AD|[L/M]R|[L]AE|[L/M]K|[L]P|[L/M]O|[L/M]H|[L/M]Q|[M-REAL]I|[M-INVI]t16t3|[L]D|[L/M]G|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]AB
132,"instance_43",1,Yes,"160,00","23,00","160,00","0,45","160,00","1.286,00","290,00","0,45","51,00","0,55","358,00","0,55",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]D|[L/M]G|[L/M]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[L/M]P|[M-REAL]I|[M-REAL]G|[L]Q|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[L/M]J|[M-REAL]G|[L]S|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]H|[L/M]I|[L]E|[L]K|[L/M]G|[L/M]L|[L/M]N|[M-REAL]O|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]K|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[L]C|[L/M]F|[M-REAL]D|[L]A|[L/M]B|[L]O
133,"instance_158",1,Yes,"178,00","23,00","178,00","0,45","178,00","2.046,00","320,00","0,45","51,00","0,54","388,00","0,54",[L/M]A|[M-REAL]C|[M-REAL]E|[L]R|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]P|[M-REAL]T|[L]AB|[L/M]R|[L]D|[L/M]Q|[L/M]AA|[L]S|[L/M]J|[L/M]L|[L/M]G|[M-REAL]H|[L]O|[L/M]I|[L/M]N|[M-REAL]G|[L/M]H|[L]T|[L/M]K|[L/M]AE|[L]E|[L/M]I|[L/M]AC|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]AD|[M-REAL]AB|[M-REAL]O|[L/M]P|[M-REAL]T|[M-REAL]R|[L]B|[L]AD|[L]C|[L/M]Q|[M-INVI]t16t3|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]P
134,"instance_487",1,Yes,"160,00","23,00","160,00","0,45","160,00","1.532,00","290,00","0,45","51,00","0,55","358,00","0,55",[M-REAL]A|[L]I|[L]F|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]J|[L/M]L|[L/M]P|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]N|[L/M]H|[M-REAL]I|[M-REAL]T|[L/M]R|[L/M]G|[L/M]O|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]K|[L]D|[L/M]Q|[L/M]G|[L/M]H|[M-REAL]I|[L]T|[L/M]G|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B|[L]A|[L]J|[L]E|[L]G
135,"instance_369",1,Yes,"202,00","17,00","202,00","0,33","202,00","948,00","260,00","0,33","51,00","0,38","328,00","0,38",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]AB|[L/M]R|[L/M]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]S|[M-REAL]Q|[M-REAL]AA|[M-REAL]AE|[L/M]AD|[L]B|[L]P|[L/M]AC|[M-REAL]AB|[M-REAL]J|[M-REAL]N|[L/M]G|[L]Q|[L]R|[L/M]L|[L]F|[L/M]O|[L]D|[L/M]K|[L/M]P|[L/M]T|[M-REAL]R|[M-REAL]Q|[L/M]AA|[L/M]AE|[M-REAL]AD|[M-REAL]H|[M-REAL]AC|[M-INVI]t7t5|[M-REAL]AB|[M-REAL]F|[M-REAL]P|[L]A|[L]J|[L]C|[L/M]T|[M-REAL]R|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]N
136,"instance_317",1,Yes,"256,00","17,00","256,00","0,33","256,00","1.884,00","350,00","0,33","51,00","0,39","418,00","0,39",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]J|[L]F|[L/M]M|[L]AE|[L]J|[L/M]K|[L/M]P|[M-REAL]T|[L]D|[L]P|[L]AE|[L]AB|[L]AD|[L]R|[L]A|[L/M]H|[L/M]N|[L/M]R|[L]P|[L/M]Q|[L/M]AA|[M-REAL]AE|[L]E|[L]R|[L]AA|[L/M]AD|[L]T|[L/M]AC|[M-REAL]AB|[M-REAL]P|[L/M]T|[M-REAL]I|[M-REAL]R|[L]T|[L/M]G|[M-REAL]H|[L]AB|[L]Q|[L/M]Q|[M-INVI]t7t5|[M-INVI]t16t3|[L/M]O|[M-REAL]F|[M-REAL]D|[L/M]B|[L]C|[L]AC
