Result of replaying M8.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
211,"instance_27",1,Yes,"104.00","6.00","2.00","16.00","49.00","0.81","0.75","24.00","0.81","16.00","89.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L]E|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]E|[L]D|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
212,"instance_387",1,Yes,"62.00","4.00","1.00","17.00","21.00","0.88","0.84","25.00","0.88","17.00","63.00",[L]H|[L]F|[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
213,"instance_234",1,Yes,"101.00","6.00","3.00","16.00","50.00","0.81","0.75","24.00","0.81","16.00","90.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]B|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B|[L]E|[L]H
214,"instance_13",1,Yes,"113.00","6.00","2.00","16.00","57.00","0.81","0.75","24.00","0.81","16.00","97.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[L]G|[L/M]N|[L/M]O|[M-REAL]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]B
215,"instance_162",1,Yes,"74.00","6.00","1.00","16.00","31.00","0.81","0.75","24.00","0.81","16.00","71.00",[L/M]A|[M-REAL]C|[L]G|[L/M]E|[M-REAL]G|[L]D|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]B
216,"instance_413",1,Yes,"222.00","14.00","7.00","16.00","141.00","0.62","0.42","24.00","0.31","16.00","166.00",[M-REAL]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]E|[L/M]F|[L/M]D|[L]D|[L]O|[L/M]B|[L]H|[L]A|[L]G|[L]H|[L]C|[L]F|[L]N
217,"instance_455",1,Yes,"119.00","4.00","0.00","17.00","51.00","0.88","0.84","25.00","0.88","17.00","103.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]B|[L/M]M|[L/M]L|[M-REAL]K|[L/M]J|[L/M]D|[M-REAL]B|[L]K
218,"instance_372",1,Yes,"252.00","12.00","7.00","17.00","137.00","0.78","0.52","25.00","0.41","17.00","174.00",[M-REAL]A|[L]H|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L/M]D|[L]D|[L]N|[L]G|[L]C|[L]E|[L]O|[L]A|[L/M]B|[L]J|[L]F
219,"instance_107",1,Yes,"98.00","4.00","2.00","17.00","36.00","0.88","0.84","25.00","0.88","17.00","86.00",[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L/M]L|[M-REAL]M|[L/M]J|[L]G|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L]M|[L/M]F|[L/M]D|[L/M]B
220,"instance_201",1,Yes,"62.00","4.00","2.00","17.00","21.00","0.88","0.84","25.00","0.88","17.00","63.00",[L]H|[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L/M]L|[L/M]M|[L]N|[L/M]J|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
221,"instance_320",1,Yes,"93.00","4.00","0.00","17.00","36.00","0.88","0.84","25.00","0.88","17.00","85.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]J|[L/M]D|[L/M]N|[L/M]O|[L]M|[L/M]C|[L/M]I|[M-REAL]M|[L/M]K|[L/M]L|[M-REAL]J|[L/M]D|[L/M]B
222,"instance_468",1,Yes,"108.00","4.00","2.00","17.00","41.00","0.88","0.84","25.00","0.88","17.00","93.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L/M]D|[L/M]N|[L]H|[L/M]O|[L/M]C|[L/M]E|[L]J|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
223,"instance_339",1,Yes,"101.00","6.00","2.00","16.00","47.00","0.81","0.75","24.00","0.81","16.00","89.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L]D|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[M-REAL]D|[L]H|[L/M]B
224,"instance_452",1,Yes,"62.00","6.00","1.00","16.00","26.00","0.81","0.75","24.00","0.81","16.00","63.00",[M-REAL]A|[L]O|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]A|[L]G|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
225,"instance_399",1,Yes,"87.00","6.00","1.00","16.00","38.00","0.81","0.75","24.00","0.81","16.00","78.00",[L/M]A|[L/M]C|[L/M]E|[L]E|[L]F|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[L]F|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[L/M]D|[L/M]B
226,"instance_152",1,Yes,"86.00","4.00","3.00","16.00","37.00","0.88","0.83","24.00","0.88","16.00","78.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]O|[L/M]F|[L/M]D|[L]B|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B
227,"instance_280",1,Yes,"91.00","4.00","1.00","16.00","41.00","0.88","0.83","24.00","0.88","16.00","82.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]F|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]N|[L/M]D|[L/M]B
228,"instance_373",1,Yes,"317.00","9.00","7.00","18.00","155.00","1.00","0.65","26.00","0.50","18.00","216.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]L|[L]K|[L/M]J|[L/M]D|[L]C|[L]O|[L]N|[L]I|[L]M|[L]D|[L]J|[L/M]B
229,"instance_256",1,Yes,"64.00","0.00","0.00","18.00","19.00","1.00","1.00","26.00","1.00","18.00","65.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]B
230,"instance_135",1,Yes,"237.00","9.00","6.00","18.00","118.00","1.00","0.65","26.00","0.50","18.00","169.00",[L/M]A|[L/M]C|[L]C|[L/M]I|[L/M]M|[L/M]L|[L]J|[L]M|[L]D|[L]I|[L]O|[L]N|[L]L|[L/M]K|[L/M]J|[L/M]D|[L]K|[L/M]B
231,"instance_37",1,Yes,"192.00","10.00","5.00","17.00","97.00","0.89","0.60","25.00","0.47","17.00","141.00",[L/M]A|[L/M]C|[L]O|[L]E|[L]C|[L]F|[L]K|[L]D|[L]N|[L]G|[L/M]I|[M-REAL]K|[L/M]L|[L]H|[L/M]M|[L/M]J|[L/M]D|[L/M]B
232,"instance_40",1,Yes,"218.00","10.00","5.00","17.00","109.00","0.89","0.60","25.00","0.47","17.00","154.00",[L/M]A|[L/M]C|[M-REAL]I|[L/M]K|[L]D|[L]G|[L]H|[L]I|[L]N|[L]O|[L]C|[L]F|[L/M]M|[L/M]L|[L]E|[L/M]J|[L/M]D|[L/M]B
233,"instance_362",1,Yes,"94.00","4.00","1.00","16.00","42.00","0.88","0.83","24.00","0.88","16.00","84.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]F|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]O|[L/M]D|[L/M]B
234,"instance_482",1,Yes,"172.00","10.00","5.00","17.00","86.00","0.89","0.60","25.00","0.47","17.00","131.00",[L/M]A|[M-REAL]C|[L]D|[L/M]I|[L/M]L|[L]N|[L/M]M|[L]H|[L/M]K|[L/M]J|[L]C|[L]G|[L]C|[L]E|[L]O|[L]F|[L/M]D|[L/M]B
235,"instance_276",1,Yes,"312.00","11.00","9.00","17.00","174.00","0.88","0.56","25.00","0.41","17.00","217.00",[L/M]A|[L/M]C|[M-REAL]E|[L]N|[L]M|[L]K|[L]J|[L]D|[L]I|[L]L|[L/M]G|[L]C|[L/M]H|[L]O|[L]E|[L/M]F|[L/M]D|[L/M]B
236,"instance_44",1,Yes,"275.00","9.00","4.00","18.00","141.00","1.00","0.65","26.00","0.50","18.00","183.00",[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L]K|[L/M]J|[L]J|[L]L|[L/M]D|[L]I|[L]M|[L]O|[L]N|[L]D|[L]C|[L/M]B
237,"instance_359",1,Yes,"221.00","10.00","3.00","17.00","115.00","0.89","0.60","25.00","0.47","17.00","161.00",[L/M]A|[L/M]C|[L]F|[L]H|[L]O|[L]E|[L]D|[L]N|[L]G|[L]C|[L/M]I|[L/M]L|[L]J|[L/M]M|[L/M]K|[M-REAL]J|[L/M]D|[L/M]B
238,"instance_228",1,Yes,"216.00","12.00","5.00","16.00","115.00","0.75","0.50","24.00","0.38","16.00","169.00",[M-REAL]A|[L]G|[L]F|[L/M]C|[L]O|[L/M]E|[M-REAL]G|[L/M]H|[L]A|[L/M]F|[L]N|[L/M]D|[L]C|[L]E|[L]G|[L/M]B|[L]D|[L]H
239,"instance_327",1,Yes,"229.00","10.00","4.00","17.00","120.00","0.89","0.60","25.00","0.47","17.00","163.00",[L/M]A|[L/M]C|[M-REAL]I|[L/M]L|[L]H|[L]G|[L]F|[L]C|[L]N|[L/M]M|[L]O|[L]D|[L]I|[L/M]K|[L]E|[L/M]J|[L/M]D|[L/M]B
240,"instance_309",1,Yes,"60.00","2.00","0.00","17.00","19.00","0.94","0.92","25.00","0.94","17.00","61.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]L|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
241,"instance_401",1,Yes,"82.00","4.00","1.00","16.00","34.00","0.88","0.83","24.00","0.88","16.00","74.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]H|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L]D|[L/M]F|[L/M]D|[L/M]B
242,"instance_408",1,Yes,"230.00","11.00","4.00","17.00","130.00","0.88","0.56","25.00","0.41","17.00","166.00",[L/M]A|[L]F|[L]I|[L]L|[L/M]C|[L]N|[L/M]E|[L]J|[L]D|[L]M|[L]O|[L]K|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[L/M]B
243,"instance_305",1,Yes,"60.00","2.00","0.00","17.00","19.00","0.94","0.92","25.00","0.94","17.00","61.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L]H|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
244,"instance_388",1,Yes,"83.00","4.00","1.00","16.00","36.00","0.88","0.83","24.00","0.88","16.00","75.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]E|[L]D|[L/M]G|[L]N|[L/M]H|[L/M]F|[L/M]D|[L/M]B
245,"instance_153",1,Yes,"209.00","12.00","4.00","16.00","115.00","0.75","0.50","24.00","0.38","16.00","167.00",[L]F|[L]C|[L]N|[L]E|[L]H|[L]D|[L/M]A|[L]G|[L]B|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L]E|[L/M]F|[L/M]D|[M-REAL]B|[L]O
246,"instance_186",1,Yes,"59.00","0.00","1.00","17.00","18.00","1.00","1.00","25.00","1.00","17.00","60.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
247,"instance_275",1,Yes,"234.00","8.00","7.00","17.00","115.00","1.00","0.68","25.00","0.53","17.00","168.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L]G|[L/M]K|[L]D|[L/M]J|[L]N|[L]O|[L]C|[L/M]D|[L]H|[L]F|[L]E|[L/M]B
248,"instance_58",1,Yes,"59.00","0.00","0.00","17.00","18.00","1.00","1.00","25.00","1.00","17.00","60.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[L/M]M|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
249,"instance_398",1,Yes,"218.00","10.00","5.00","16.00","115.00","0.88","0.58","24.00","0.44","16.00","160.00",[L/M]A|[L/M]C|[M-REAL]E|[L]C|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L]E|[L]O|[L]N|[L]E|[L/M]B|[L]G|[L]H|[L]D|[L]F
250,"instance_494",1,Yes,"181.00","10.00","3.00","16.00","94.00","0.88","0.58","24.00","0.44","16.00","130.00",[L/M]A|[L/M]C|[L/M]E|[L]C|[L]E|[L/M]G|[L]D|[L]D|[L]N|[L]O|[L]H|[L/M]H|[L]G|[L]F|[L/M]F|[M-REAL]D|[L/M]B
251,"instance_251",1,Yes,"93.00","10.00","3.00","16.00","52.00","0.88","0.58","24.00","0.44","16.00","81.00",[M-REAL]A|[L]D|[L]F|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L]C|[L]G|[L]H|[L]A|[L]N|[L]O|[L]E|[L/M]D|[L/M]B
252,"instance_252",1,Yes,"201.00","8.00","7.00","17.00","101.00","1.00","0.68","25.00","0.53","17.00","141.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]F|[L]G|[L]N|[L]O|[L]H|[L]E|[L]D|[L/M]J|[L]C|[L/M]D|[L/M]B
253,"instance_140",1,Yes,"133.00","10.00","3.00","16.00","69.00","0.88","0.58","24.00","0.44","16.00","101.00",[L/M]A|[M-REAL]C|[L]G|[L/M]E|[L/M]H|[L]E|[L]N|[L]O|[L]C|[L]D|[L]F|[L]C|[L]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
254,"instance_244",1,Yes,"150.00","10.00","3.00","16.00","75.00","0.88","0.58","24.00","0.44","16.00","110.00",[L/M]A|[L/M]C|[L]O|[L]N|[L]G|[L]B|[L]D|[L]H|[L]C|[L]E|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]F
255,"instance_197",1,Yes,"194.00","10.00","2.00","16.00","103.00","0.88","0.58","24.00","0.44","16.00","152.00",[L/M]A|[L]G|[L]E|[L/M]C|[L]F|[L]D|[L]N|[L]H|[L]O|[L]D|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]B
256,"instance_397",1,Yes,"110.00","9.00","4.00","17.00","49.00","1.00","0.64","25.00","0.47","17.00","98.00",[L]J|[L]O|[L]C|[L]I|[L]M|[L]D|[L]K|[L/M]A|[L]N|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L]L|[L/M]B
257,"instance_443",1,Yes,"114.00","10.00","2.00","16.00","59.00","0.88","0.58","24.00","0.44","16.00","94.00",[L]C|[L/M]A|[L]E|[L/M]C|[L]O|[L]G|[L]F|[L]D|[L]F|[L]H|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]N|[L/M]D|[L/M]B
258,"instance_208",1,Yes,"207.00","10.00","3.00","16.00","118.00","0.88","0.58","24.00","0.44","16.00","150.00",[L/M]A|[L/M]C|[L]F|[L/M]E|[L/M]G|[L]G|[L]B|[L]E|[L]D|[L]N|[L]O|[L/M]H|[L/M]F|[L]C|[L]H|[L/M]D|[M-REAL]B
259,"instance_456",1,Yes,"54.00","2.00","1.00","16.00","18.00","0.94","0.92","24.00","0.94","16.00","55.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]D|[L/M]F|[M-REAL]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
260,"instance_458",1,Yes,"55.00","2.00","0.00","16.00","18.00","0.94","0.92","24.00","0.94","16.00","56.00",[L/M]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
261,"instance_331",1,Yes,"237.00","10.00","2.00","16.00","138.00","0.88","0.58","24.00","0.44","16.00","166.00",[L/M]A|[L/M]C|[L/M]E|[L]F|[L/M]G|[L]D|[L/M]H|[M-REAL]F|[L/M]D|[L]F|[L]C|[L]E|[L]H|[L]G|[L]O|[L]N|[L/M]B
262,"instance_489",1,Yes,"249.00","10.00","3.00","16.00","138.00","0.88","0.58","24.00","0.44","16.00","182.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L]N|[L/M]F|[L]F|[L/M]D|[L]G|[L]O|[L]C|[L]E|[L]G|[L/M]B|[L]D|[L]H
263,"instance_39",1,Yes,"89.00","10.00","3.00","16.00","45.00","0.88","0.58","24.00","0.44","16.00","82.00",[M-REAL]A|[L]F|[L/M]C|[L]N|[L/M]E|[L]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L]O|[L]C|[L]H|[L]G|[L/M]B|[L]A|[L]D
264,"instance_263",1,Yes,"200.00","8.00","3.00","17.00","89.00","1.00","0.68","25.00","0.53","17.00","136.00",[L]C|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L]G|[L]O|[L/M]D|[L]E|[L]H|[L]N|[L]F|[L]D|[L/M]B
265,"instance_301",1,Yes,"55.00","2.00","0.00","16.00","18.00","0.94","0.92","24.00","0.94","16.00","56.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]H|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
266,"instance_0",1,Yes,"82.00","10.00","2.00","16.00","46.00","0.88","0.58","24.00","0.44","16.00","77.00",[M-REAL]A|[L]D|[L/M]C|[L]N|[L/M]E|[L]O|[L/M]G|[L/M]H|[L/M]F|[L]C|[L/M]D|[L]F|[L]E|[L]H|[L]G|[L]A|[L/M]B
267,"instance_425",1,Yes,"54.00","2.00","0.00","16.00","18.00","0.94","0.92","24.00","0.94","16.00","55.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]D|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]B
268,"instance_122",1,Yes,"59.00","0.00","0.00","17.00","18.00","1.00","1.00","25.00","1.00","17.00","60.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
269,"instance_499",1,Yes,"117.00","10.00","4.00","16.00","66.00","0.88","0.58","24.00","0.44","16.00","98.00",[L]O|[L/M]A|[L]F|[L/M]C|[L/M]E|[L/M]H|[L]C|[L]D|[L]N|[L]E|[L]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B|[L]G
270,"instance_311",1,Yes,"179.00","10.00","2.00","16.00","93.00","0.88","0.58","24.00","0.44","16.00","133.00",[L/M]A|[L/M]C|[L]O|[L]G|[L]D|[L/M]E|[L]F|[L]N|[L]D|[L]H|[L/M]H|[L]C|[L]E|[L/M]G|[L/M]F|[M-REAL]D|[L/M]B
271,"instance_196",1,Yes,"138.00","8.00","4.00","16.00","78.00","1.00","0.67","24.00","0.50","16.00","107.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]N|[L/M]F|[L/M]D|[L]G|[L]H|[L]F|[L]O|[L]C|[L]E|[L]D|[L/M]B
272,"instance_225",1,Yes,"71.00","8.00","2.00","16.00","36.00","1.00","0.67","24.00","0.50","16.00","68.00",[L/M]A|[L]F|[L]G|[L]H|[L]E|[L]N|[L]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]C|[L]D|[L/M]D|[L/M]B
273,"instance_204",1,Yes,"145.00","8.00","2.00","16.00","81.00","1.00","0.67","24.00","0.50","16.00","112.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]F|[L/M]D|[L]D|[L]N|[L]O|[L]H|[L]E|[L]C|[L]G|[L/M]B
274,"instance_420",1,Yes,"113.00","8.00","1.00","16.00","62.00","1.00","0.67","24.00","0.50","16.00","93.00",[L/M]A|[L/M]C|[L]G|[L]H|[L/M]E|[L]F|[L]E|[L]O|[L/M]G|[L]C|[L]D|[L]N|[L/M]H|[L/M]F|[L/M]D|[L/M]B
275,"instance_16",1,Yes,"124.00","8.00","1.00","16.00","65.00","1.00","0.67","24.00","0.50","16.00","98.00",[L/M]A|[L/M]C|[L]G|[L/M]E|[L/M]H|[L]O|[L/M]G|[L/M]F|[L/M]D|[L]D|[L]N|[L]H|[L]E|[L]C|[L]F|[L/M]B
276,"instance_492",1,Yes,"59.00","8.00","2.00","9.00","30.00","0.56","0.53","17.00","0.56","9.00","55.00",[M-REAL]A|[L/M]C|[M-REAL]I|[L]J|[L]D|[L/M]K|[L/M]M|[L/M]L|[M-REAL]J|[M-REAL]D|[L]A|[L]I|[L/M]B
277,"instance_487",1,Yes,"51.00","8.00","1.00","9.00","23.00","0.56","0.53","17.00","0.56","9.00","49.00",[M-REAL]A|[M-REAL]C|[M-REAL]I|[L/M]M|[L]I|[L]C|[L]D|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B|[L]A
278,"instance_265",1,Yes,"69.00","8.00","1.00","9.00","34.00","0.56","0.53","17.00","0.56","9.00","60.00",[M-REAL]A|[L]B|[L/M]C|[L/M]I|[L]A|[L/M]L|[L]D|[L/M]M|[L]J|[L/M]K|[M-REAL]J|[M-REAL]D|[M-REAL]B
279,"instance_386",1,Yes,"93.00","8.00","1.00","9.00","44.00","0.56","0.53","17.00","0.56","9.00","74.00",[M-REAL]A|[L/M]C|[L]L|[L]A|[L/M]I|[M-REAL]L|[L]B|[L/M]K|[M-REAL]M|[L/M]J|[L/M]D|[M-REAL]B|[L]M
280,"instance_439",1,Yes,"54.00","8.00","2.00","9.00","25.00","0.56","0.53","17.00","0.56","9.00","52.00",[M-REAL]A|[L]K|[L/M]C|[M-REAL]I|[M-REAL]K|[L/M]M|[L]B|[L]A|[L]I|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
281,"instance_471",1,Yes,"38.00","8.00","0.00","9.00","20.00","0.56","0.53","17.00","0.56","9.00","39.00",[M-REAL]A|[M-REAL]C|[M-REAL]I|[L/M]K|[L/M]L|[L]I|[L]C|[L]J|[L]A|[L/M]M|[M-REAL]J|[L/M]D|[L/M]B
282,"instance_250",1,Yes,"93.00","8.00","1.00","9.00","47.00","0.56","0.53","17.00","0.56","9.00","74.00",[L/M]A|[L/M]C|[M-REAL]I|[L]D|[L/M]K|[L]B|[L/M]L|[M-REAL]M|[L/M]J|[M-REAL]D|[M-REAL]B|[L]I|[L]M
283,"instance_485",1,Yes,"41.00","8.00","1.00","9.00","21.00","0.56","0.53","17.00","0.56","9.00","42.00",[M-REAL]A|[M-REAL]C|[M-REAL]I|[L/M]K|[L]B|[L]C|[L/M]M|[L]I|[L/M]L|[L]A|[L/M]J|[L/M]D|[M-REAL]B
284,"instance_173",1,Yes,"47.00","8.00","3.00","8.00","23.00","0.50","0.50","16.00","0.50","8.00","45.00",[M-REAL]A|[L]F|[L/M]C|[L]H|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D|[L]A
285,"instance_185",1,Yes,"51.00","6.00","2.00","9.00","24.00","0.67","0.65","17.00","0.67","9.00","49.00",[L/M]A|[L]J|[L/M]C|[M-REAL]I|[L]D|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[L]I|[L/M]B
286,"instance_190",1,Yes,"93.00","6.00","1.00","9.00","44.00","0.67","0.65","17.00","0.67","9.00","71.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L]B|[L]D|[L/M]K|[M-REAL]M|[L/M]J|[M-REAL]D|[M-REAL]B|[L]M
287,"instance_150",1,Yes,"46.00","6.00","1.00","9.00","22.00","0.67","0.65","17.00","0.67","9.00","45.00",[L]M|[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]M|[L]B|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B|[L]I
288,"instance_94",1,Yes,"85.00","6.00","1.00","9.00","39.00","0.67","0.65","17.00","0.67","9.00","66.00",[L/M]A|[L/M]C|[L/M]I|[L]J|[L/M]M|[L]B|[L/M]L|[L]D|[L/M]K|[M-REAL]J|[M-REAL]D|[M-REAL]B
289,"instance_380",1,Yes,"48.00","8.00","2.00","8.00","26.00","0.50","0.50","16.00","0.50","8.00","46.00",[M-REAL]A|[L]G|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L]B|[L/M]F|[L/M]D|[M-REAL]B|[L]A|[L]E
290,"instance_5",1,Yes,"89.00","6.00","1.00","9.00","37.00","0.67","0.65","17.00","0.67","9.00","70.00",[L/M]A|[L/M]C|[L]L|[L/M]I|[M-REAL]L|[L]D|[L/M]K|[M-REAL]M|[L/M]J|[M-REAL]D|[L]M|[L/M]B
291,"instance_139",1,Yes,"49.00","8.00","1.00","8.00","26.00","0.50","0.50","16.00","0.50","8.00","45.00",[M-REAL]A|[L]F|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D|[L]H|[L]A
292,"instance_138",1,Yes,"37.00","6.00","1.00","9.00","16.00","0.67","0.65","17.00","0.67","9.00","38.00",[M-REAL]A|[L]J|[L/M]C|[L]D|[L/M]I|[L/M]M|[L/M]K|[L]A|[L/M]L|[M-REAL]J|[M-REAL]D|[L/M]B
